id,name
4639,"Protea Systems"
4640,"Protea Systems"
4636,"Protea Neuroptics"
4638,"Protea Chassis"
4633,"Protea"
4643,"Stahlta Barrel"
4634,"Protea"
4641,"Stahlta"
4645,"Stahlta Stock"
4644,"Stahlta Receiver"
4642,"Stahlta"
4648,"Stropha Barrel"
4649,"Stropha Blade"
4650,"Stropha Receiver"
4651,"Stropha Stock"
4646,"Stropha"
4656,"Velox"
4653,"Zenistar"
4647,"Stropha"
4654,"Sigma & Octantis"
4652,"Zenith"
4658,"Velox Barrel"
4659,"Velox Receiver"
4657,"Velox"
4655,"Azima"
4664,"Xoris Handle"
4662,"Xoris Blade"
4663,"Xoris Core"
4660,"Xoris"
4669,"Magazine Warp"
4668,"Hellfire"
4665,"Protea"
4661,"Xoris"
4670,"Steel Essence"
4673,"Inaros Prime Neuroptics"
4666,"Helstrum"
4674,"Inaros Prime Neuroptics"
4675,"Inaros Prime Chassis"
4667,"Helstrum"
4676,"Inaros Prime Chassis"
4677,"Inaros Prime Systems"
4672,"Inaros Prime"
4671,"Inaros Prime"
4678,"Inaros Prime Systems"
4693,"Karyst Prime Blade"
4695,"Panthera Prime Barrel"
4694,"Karyst Prime Handle"
4696,"Panthera Prime Receiver"
4697,"Panthera Prime Stock"
4698,"Panthera Prime"
4700,"Karyst Prime"
4699,"Panthera Prime"
4701,"Karyst Prime"
4745,"Blast Shield"
4746,"Hard Engage"
4744,"Inaros"
4748,"Nychus Moa"
4749,"Nychus Moa"
4747,"Lambeo Moa"
4750,"Oloro Moa"
4751,"Para Moa"
4772,"Athodai"
4969,"Primed Smite Orokin"
4972,"Anabolic Pollination"
4974,"Iatric Mycelium"
4973,"Paralytic Spores"
4970,"Crescent Charge"
4971,"Viral Quills"
4978,"Primo Flair"
4977,"Endoparasitic Vector"
4975,"Infectious Bite"
4976,"Acidic Spittle"
4979,"Vapor Trail"
4982,"Necramech Continuity"
4980,"Juice"
4983,"Necramech Intensify"
4981,"Bomb The Landin'"
4984,"Necramech Steel Fiber"
4986,"Necramech Refuel"
4985,"Necramech Thrusters"
4988,"Necramech Pressure Point"
4987,"Necramech Vitality"
4989,"Necramech Reach"
4991,"Necramech Seismic Wave"
4990,"Necramech Redirection"
4992,"Necramech Slipstream"
4993,"Carnis Carapace"
4996,"Jugulus Barbs"
4994,"Carnis Mandible"
4997,"Jugulus Carapace"
4995,"Carnis Stinger"
4999,"Saxum Carapace"
4998,"Jugulus Spines"
5001,"Saxum Thorax"
5000,"Saxum Spittle"
5004,"Xaku Neuroptics"
5006,"Thaumic Distillate"
5008,"Thaumica"
5009,"Lucent Teroglobe"
5007,"Thaumic Distillate"
5005,"Xaku Neuroptics"
5002,"Xaku"
5010,"Xaku Chassis"
5003,"Xaku"
5012,"Spinal Core Section"
5011,"Xaku Chassis"
5013,"Xaku Systems"
5015,"Scintillant"
5017,"Ganglion"
5016,"Pustulite"
5014,"Xaku Systems"
5019,"Crescent Vulpaphyla"
5026,"Damaged Necramech Engine"
5022,"Vizier Predasite"
5020,"Medjay Predasite"
5025,"Damaged Necramech Casing"
5018,"Panzer Vulpaphyla"
5027,"Damaged Necramech Pod"
5021,"Pharaoh Predasite"
5029,"Damaged Necramech Weapon Barrel"
5028,"Damaged Necramech Weapon Pod"
5024,"Sly Vulpaphyla"
5030,"Damaged Necramech Weapon Receiver"
5032,"Voidrig Casing"
5031,"Damaged Necramech Weapon Stock"
5034,"Adramal Alloy"
5035,"Adramal Alloy"
5036,"Adramalium"
5033,"Voidrig Casing"
5039,"Necrathene"
5037,"Stellated Necrathene"
5038,"Stellated Necrathene"
5040,"Voidrig Engine"
5042,"Tempered Bapholite"
5041,"Voidrig Engine"
5043,"Tempered Bapholite"
5044,"Biotic Filter"
5045,"Voidrig Capsule"
5047,"Voidrig Weapon Pod"
5049,"Cortege Barrel"
5046,"Voidrig Capsule"
5048,"Voidrig Weapon Pod"
5050,"Cortege Barrel"
5051,"Cortege Receiver"
5056,"Trapezium Xenorhast"
5053,"Devolved Namalon"
5052,"Cortege Receiver"
5054,"Devolved Namalon"
5058,"Xenorhast"
5057,"Trapezium Xenorhast"
5055,"Namalon"
5061,"Cabochon Embolos"
5059,"Cortege Stock"
5060,"Cortege Stock"
5063,"Embolos"
5068,"White Velocipod Tag"
5065,"Panzer Vulpaphyla Tag"
5069,"Green Velocipod Tag"
5064,"Sly Vulpaphyla Tag"
5067,"Purple Velocipod Tag"
5070,"Burrowing Cryptilex Tag"
5066,"Crescent Vulpaphyla Tag"
5071,"Caustic Cryptilex Tag"
5062,"Cabochon Embolos"
5072,"Septic Cryptilex Tag"
5074,"Viscid Avichaea Tag"
5073,"Common Avichaea Tag"
5079,"Ferment Bladder"
5078,"Pharaoh Predasite Tag"
5075,"Sporule Avichaea Tag"
5077,"Medjay Predasite Tag"
5076,"Vizier Predasite Tag"
5081,"Benign Infested Tumor"
5082,"Pustulent Cognitive Nodule"
5083,"Dendrite Blastoma"
5084,"Saturated Muscle Mass"
5080,"Tubercular Gill System"
5088,"Faceted Tiametrite"
5087,"Cranial Foremount"
5085,"Waxen Sebum Deposit"
5086,"Sporulate Sac"
5089,"Faceted Tiametrite"
5094,"Purified Heciphron"
5093,"Dagonic"
5091,"Purged Dagonic"
5090,"Tiametrite"
5092,"Purged Dagonic"
5099,"Keratinos Gauntlet"
5095,"Purified Heciphron"
5098,"Keratinos Blades"
5097,"Keratinos Blades"
5096,"Heciphron"
5101,"Zymos Barrel"
5103,"Zymos Receiver"
5105,"Sepulcrum Barrel"
5100,"Keratinos Gauntlet"
5104,"Zymos Receiver"
5106,"Sepulcrum Barrel"
5102,"Zymos Barrel"
5107,"Sepulcrum Receiver"
5109,"Trumna Barrel"
5108,"Sepulcrum Receiver"
5111,"Trumna Receiver"
5113,"Trumna Stock"
5110,"Trumna Barrel"
5112,"Trumna Receiver"
5114,"Keratinos"
5118,"Cortege"
5116,"Zymos"
5119,"Cortege"
5117,"Zymos"
5115,"Keratinos"
5120,"Quassus"
5122,"Seriglass Shard"
5121,"Quassus"
5123,"Sepulcrum"
5131,"Kavat"
5128,"Kubrow"
5125,"Trumna"
5127,"VULPAPHYLA"
5129,"PREDASITE"
5124,"Sepulcrum"
5126,"Trumna"
5130,"Xaku"
5132,"Necramech"
5142,"Crescent Devolution"
5143,"Sly Devolution"
5144,"Panzer Devolution"
5148,"Botanist"
5147,"Survival Instinct"
5146,"Trumna Stock"
5141,"Mausolon"
5157,"Bapholite"
5165,"Necramech Blitz"
5166,"Necramech Fury"
5167,"Necramech Hydraulics"
5158,"Voidrig"
5168,"Necramech Streamline"
5169,"Necramech Stretch"
5160,"Arquebex"
5170,"Hata-Satya"
5172,"Zazvat-Kar"
5171,"Damzav-Vati"
5159,"Voidrig"
5175,"Combo Fury"
5173,"Bhisaj-Bal"
5174,"Assault Rifle"
5178,"Nezha Prime Neuroptics"
5180,"Nezha Prime Chassis"
5181,"Nezha Prime Chassis"
5179,"Nezha Prime Neuroptics"
5182,"Nezha Prime Systems"
5183,"Nezha Prime Systems"
5176,"Nezha Prime"
5177,"Nezha Prime"
5199,"Guandao Prime Blade"
5200,"Guandao Prime Handle"
5201,"Zakti Prime Barrel"
5202,"Zakti Prime Receiver"
5203,"Guandao Prime"
5205,"Vitrica"
5206,"Vitrica"
5207,"Zakti Prime"
5204,"Guandao Prime"
5208,"Zakti Prime"
5255,"Combo Killer"
5256,"Blending Talons"
5257,"Thrall Pact"
5258,"Mach Crash"
5254,"Nezha"
5259,"Critical Surge"
5260,"Martyr Symbiosis"
5261,"Volatile Parasite"
5262,"Theorem Infection"
5263,"Theorem Contagion"
5264,"Theorem Demulcent"
5265,"Residual Boils"
5266,"Residual Malodor"
5268,"Residual Viremia"
5267,"Residual Shock"
5269,"Volatile Quick Return"
5270,"Volatile Rebound"
5271,"Necramech Efficiency"
5273,"Necramech Flow"
5272,"Necramech Drift"
5274,"Necramech Friction"
5278,"Bonewidow Casing"
5282,"Bonewidow Capsule"
5280,"Bonewidow Engine"
5276,"Bonewidow"
5279,"Bonewidow Casing"
5284,"Bonewidow Weapon Pod"
5281,"Bonewidow Engine"
5283,"Bonewidow Capsule"
5286,"Ocular Stem-Root"
5285,"Bonewidow Weapon Pod"
5277,"Bonewidow"
5287,"Parasitic Tethermaw"
5288,"Sporothrix Barrel"
5292,"Arum Spinosa Rivet"
5291,"Arum Spinosa Guard"
5289,"Sporothrix Receiver"
5290,"Sporothrix Stock"
5297,"Arum Spinosa"
5295,"Sporothrix"
5296,"Sporothrix"
5293,"Bubonico"
5298,"Arum Spinosa"
5294,"Bubonico"
5301,"Catabolyst"
5299,"Pulmonars"
5300,"Pulmonars"
5302,"Catabolyst"
5309,"Morgha Barrel"
5303,"Vermisplicer"
5311,"Morgha Receiver"
5308,"Morgha"
5307,"Morgha"
5310,"Morgha Barrel"
5312,"Morgha Receiver"
5313,"Morgha Stock"
5306,"Sporelacer"
5305,"Sporelacer"
5304,"Vermisplicer"
5314,"Morgha Stock"
5317,"Shotgun"
5318,"Ironbride"
5315,"Proboscis Cernos"
5316,"Proboscis Cernos"
5330,"Primed Fulmination"
5331,"Primed Firestorm"
5339,"Necramech Aviator"
5340,"Necramech Rage"
5341,"Necramech Enemy Sense"
5342,"Necramech Deflection"
5343,"Necramech Augur"
5344,"Necramech Rebuke"
5345,"Necramech Repair"
5338,"Prisma Dual Decurions"
5348,"Lavos Neuroptics"
5346,"Lavos"
5351,"Lavos Chassis"
5350,"Lavos Chassis"
5354,"Phasic Cells"
5349,"Lavos Neuroptics"
5352,"Lavos Systems"
5355,"Cedo Barrel"
5347,"Lavos"
5353,"Lavos Systems"
5356,"Cedo Receiver"
5357,"Cedo Stock"
5367,"Octavia Prime Neuroptics"
5360,"Lavos"
5358,"Cedo"
5359,"Cedo"
5368,"Octavia Prime Neuroptics"
5371,"Octavia Prime Systems"
5369,"Octavia Prime Chassis"
5365,"Octavia Prime"
5366,"Octavia Prime"
5370,"Octavia Prime Chassis"
5372,"Octavia Prime Systems"
5391,"Pandero Prime Barrel"
5392,"Pandero Prime Receiver"
5394,"Tenora Prime Receiver"
5393,"Tenora Prime Barrel"
5395,"Tenora Prime Stock"
5400,"Octavia"
5396,"Tenora Prime"
5401,"Primed Chilling Grasp"
5398,"Pandero Prime"
5403,"Auto Omni"
5402,"Cordon"
5404,"Hemorrhage"
5405,"Internal Bleeding"
5397,"Tenora Prime"
5399,"Pandero Prime"
5406,"Votive Onslaught"
5413,"Athodai Barrel"
5414,"Athodai Receiver"
5418,"Nautilus Cerebrum"
5417,"Nautilus Carapace"
5419,"Nautilus Systems"
5415,"Nautilus"
5423,"Carmine Penta Barrel"
5416,"Nautilus"
5420,"Verglas"
5421,"Carmine Penta"
5422,"Carmine Penta"
5425,"Carmine Penta Stock"
5424,"Carmine Penta Receiver"
5427,"Nautilus"
5431,"Sevagoth Neuroptics"
5428,"Halikar Wraith"
5426,"Athodai"
5433,"Sevagoth Chassis"
5432,"Sevagoth Neuroptics"
5435,"Sevagoth Systems"
5429,"Sevagoth"
5437,"Epitaph Barrel"
5434,"Sevagoth Chassis"
5430,"Sevagoth"
5438,"Epitaph Receiver"
5441,"Sevagoth"
5436,"Sevagoth Systems"
5442,"Shadow Claws"
5439,"Epitaph"
5440,"Epitaph"
5444,"Sevagoth's Shadow"
5443,"Sevagoth's Shadow"
5459,"Hearty Nourishment"
5460,"Repair Dispensary"
5462,"Fused Reservoir"
5461,"Airburst Rounds"
5467,"Gara Prime Chassis"
5465,"Gara Prime Neuroptics"
5469,"Gara Prime Systems"
5466,"Gara Prime Neuroptics"
5485,"Astilla Prime Barrel"
5486,"Astilla Prime Receiver"
5487,"Astilla Prime Stock"
5489,"Volnus Prime Head"
5488,"Volnus Prime Handle"
5495,"Primed Tactical Pump"
5496,"Equilibrium Audit"
5497,"Diversified Denial"
5492,"Volnus Prime"
5490,"Astilla Prime"
5494,"Gara"
5498,"Repo Audit"
5493,"Volnus Prime"
5499,"Evasive Denial"
5501,"Focused Prospectus"
5500,"Reflex Denial"
5502,"Aerial Prospectus"
5504,"Synergized Prospectus"
5503,"Null Audit"
5491,"Astilla Prime"
5505,"Primary Merciless"
5506,"Primary Dexterity"
5507,"Primary Deadhead"
5508,"Secondary Merciless"
5510,"Secondary Deadhead"
5512,"Hard Reset"
5511,"Power Drain"
5509,"Secondary Dexterity"
5513,"Malicious Code"
5514,"Swift Mercy"
5515,"Firewall"
5516,"Galvanized Crosshairs"
5517,"Galvanized Diffusion"
5519,"Galvanized Scope"
5518,"Galvanized Shot"
5520,"Galvanized Chamber"
5521,"Galvanized Aptitude"
5523,"Galvanized Acceleration"
5522,"Galvanized Hell"
5524,"Counterbalance"
5525,"Galvanized Savvy"
5528,"Arcane"
5529,"Arcane"
5531,"Arcane"
5535,"Yareli Neuroptics"
5538,"Yareli Systems"
5534,"Yareli Neuroptics"
5536,"Yareli Chassis"
5540,"Kompressa Barrel"
5537,"Yareli Chassis"
5539,"Yareli Systems"
5541,"Kompressa Barrel"
5532,"Yareli"
5533,"Yareli"
5542,"Kompressa Receiver"
5543,"Kompressa Receiver"
5546,"Tenet Flux Rifle"
5544,"Tenet Arca Plasmor"
5548,"Tenet Tetra"
5556,"Ambassador Barrel"
5550,"Tenet Cycron"
5557,"Ambassador Receiver"
5552,"Tenet Detron"
5558,"Ambassador Stock"
5554,"Ambassador"
5555,"Ambassador"
5559,"Tenet Envoy"
5560,"Magnus Prime"
5565,"Tenet Agendus"
5563,"Tenet Grigori"
5561,"Tenet Livia"
5569,"Tenet Spirex"
5567,"Tenet Diplos"
5572,"Kuva Grattler"
5574,"Kuva Hek"
5576,"Kuva Zarr"
5579,"Cadus"
5578,"Cadus"
5580,"Tenet Exec"
5584,"Merulina"
5585,"Yareli"
5583,"Kompressa"
5582,"Kompressa"
5587,"Merulina"
5588,"Hound"
5595,"Oull"
5596,"Primed Magazine Warp"
5597,"Mark of the Beast"
5593,"Corrupted Holokey"
5603,"Primed Ammo Stock"
5600,"Ghoulsaw"
5594,"Vastilok"
5609,"Champion's Blessing"
5610,"Swift Bite"
5598,"Nidus Prime"
5611,"The Relentless Lost"
5599,"Strun Prime"
5612,"Vampiric Grasp"
5616,"Venato"
5615,"Scourge Prime"
5614,"Knell Prime"
5622,"Amar's Anguish"
5623,"Amar's Contempt"
5624,"Amar's Hatred"
5625,"Boreal's Anguish"
5626,"Boreal's Contempt"
5613,"Harrow Prime"
5627,"Boreal's Hatred"
5628,"Nira's Anguish"
5617,"Caliban"
5629,"Nira's Contempt"
5630,"Nira's Hatred"
5631,"Butcher's Revelry"
5637,"Nidus Prime Neuroptics"
5638,"Nidus Prime Neuroptics"
5639,"Nidus Prime Chassis"
5641,"Nidus Prime Systems"
5644,"Harrow Prime Neuroptics"
5640,"Nidus Prime Chassis"
5642,"Nidus Prime Systems"
5645,"Harrow Prime Neuroptics"
5646,"Harrow Prime Chassis"
5636,"Nidus Prime"
5643,"Harrow Prime"
5648,"Harrow Prime Systems"
5651,"Caliban Neuroptics"
5647,"Harrow Prime Chassis"
5649,"Harrow Prime Systems"
5652,"Caliban Neuroptics"
5653,"Narmer Isoplast"
5654,"Caliban Chassis"
5656,"Caliban Systems"
5655,"Caliban Chassis"
5650,"Caliban"
5657,"Caliban Systems"
5700,"Aya"
5701,"Ambassador Barrel"
5704,"Ghoulsaw Blade"
5706,"Ghoulsaw Chassis"
5708,"Ghoulsaw Engine"
5702,"Ambassador Receiver"
5705,"Ghoulsaw Blade"
5703,"Ambassador Stock"
5709,"Ghoulsaw Engine"
5707,"Ghoulsaw Chassis"
5710,"Ghoulsaw Grip"
5713,"Knell Prime Receiver"
5712,"Knell Prime Barrel"
5714,"Magnus Prime Barrel"
5711,"Ghoulsaw Grip"
5716,"Scourge Prime Barrel"
5717,"Scourge Prime Blade"
5715,"Magnus Prime Receiver"
5719,"Strun Prime Barrel"
5718,"Scourge Prime Handle"
5720,"Strun Prime Receiver"
5721,"Strun Prime Stock"
5723,"Rumblejack"
5722,"Ghoulsaw"
5727,"Strun Prime"
5724,"Venato"
5725,"Nataruk"
5726,"Scourge Prime"
5728,"Knell Prime"
5729,"Magnus Prime"
5730,"Nepheri"
5731,"Nepheri"
5736,"Korumm"
5732,"Korumm"
5733,"Korumm"
5737,"Nepheri"
5734,"Verdilac"
5742,"Swords"
5738,"Rumblejack"
5739,"Verdilac"
5735,"Verdilac"
5740,"Nidus"
5741,"Harrow"
5743,"Nataruk"
5744,"Caliban"
5750,"Biting Frost"
5749,"Gourmand"
5751,"Thermal Transfer"
5752,"Surging Blades"
5753,"Emergence Dissipate"
5754,"Emergence Savior"
5756,"Eternal Eradicate"
5755,"Emergence Renewed"
5757,"Fractalized Reset"
5758,"Cascadia Overcharge"
5759,"Cascadia Accuracy"
5760,"Cascadia Empowered"
5761,"Molt Vigor"
5762,"Molt Efficiency"
5763,"Range Advantage"
5766,"Galeforce Dawn"
5764,"Combat Reload"
5765,"Primed Sniper Ammo Mutation"
5770,"Garuda Prime Neuroptics"
5772,"Garuda Prime Chassis"
5774,"Garuda Prime Systems"
5773,"Garuda Prime Chassis"
5771,"Garuda Prime Neuroptics"
5775,"Garuda Prime Systems"
5769,"Garuda Prime"
5778,"Gyre Neuroptics"
5768,"Garuda Prime"
5776,"Gyre"
5780,"Thrax Plasm"
5777,"Gyre"
5781,"Voidgel Orb"
5782,"Gyre Chassis"
5784,"Entrati Lanthorn"
5779,"Gyre Neuroptics"
5783,"Gyre Chassis"
5785,"Gyre Systems"
5787,"Voidplume Quill"
5786,"Gyre Systems"
5805,"Voidplume Down"
5806,"Voidplume Crest"
5804,"Voidplume Pinion"
5807,"Voidplume Vane"
5810,"Corvas Prime Barrel"
5811,"Corvas Prime Receiver"
5812,"Corvas Prime Stock"
5813,"Hespar Blade"
5814,"Hespar Blade"
5815,"Hespar Handle"
5817,"Aeolak Barrel"
5818,"Aeolak Barrel"
5819,"Aeolak Receiver"
5816,"Hespar Handle"
5823,"Nagantaka Prime Barrel"
5821,"Aeolak Stock"
5820,"Aeolak Receiver"
5822,"Aeolak Stock"
5825,"Nagantaka Prime Stock"
5824,"Nagantaka Prime Receiver"
5826,"Sirocco"
5827,"Corvas Prime"
5830,"Alternox"
5831,"Nagantaka Prime"
5829,"Alternox"
5828,"Corvas Prime"
5834,"Aeolak"
5833,"Aeolak"
5835,"Hespar"
5836,"Hespar"
5832,"Nagantaka Prime"
5839,"Praedos"
5837,"Phenmor"
5838,"Phenmor"
5840,"Praedos"
5841,"Laetum"
5843,"Gyre"
5846,"Khora"
5842,"Laetum"
5844,"Garuda Prime Talons"
5848,"Garuda Talons"
5847,"Melee"
5855,"Spectral Debris"
5853,"Dorma Hound"
5854,"Dorma Hound"
5856,"Bhaira Hound"
5858,"Hec Hound"
5859,"Hec Hound"
5866,"Molt Augmented"
5867,"Cascadia Flare"
5864,"Akaten"
5865,"Melee"
5868,"Molt Reconstruct"
5869,"Eternal Onslaught"
5857,"Bhaira Hound"
5863,"Lacerten"
5862,"Batoten"
5870,"Eternal Logistics"
5877,"Peculiar Audience"
5878,"Vile Discharge"
5879,"Critical Precision"
5871,"Vericres"
5875,"Innodem"
5882,"Khora Prime Neuroptics"
5874,"Innodem"
5872,"Felarx"
5873,"Felarx"
5884,"Khora Prime Chassis"
5880,"Khora Prime"
5883,"Khora Prime Neuroptics"
5885,"Khora Prime Chassis"
5886,"Khora Prime Systems"
5881,"Khora Prime"
5887,"Khora Prime Systems"
5905,"Dual Keres Prime Handle"
5906,"Hystrix Prime Barrel"
5904,"Dual Keres Prime Blade"
5907,"Hystrix Prime Receiver"
5910,"Hystrix Prime"
5908,"Dual Keres Prime"
5912,"Venari Prime"
5911,"Hystrix Prime"
5909,"Dual Keres Prime"
5921,"Archon Continuity"
5922,"Archon Stretch"
5923,"Archon Intensify"
5924,"Archon Vitality"
5925,"Archon Flow"
5926,"Unfused Artifact"
5929,"Styanax Neuroptics"
5931,"Styanax Chassis"
5930,"Styanax Neuroptics"
5933,"Styanax Systems"
5932,"Styanax Chassis"
5934,"Styanax Systems"
5927,"Styanax"
5941,"Slaytra"
5942,"Slaytra"
5928,"Styanax"
5943,"Aegrit"
5947,"Styanax"
5944,"Aegrit"
5945,"Afentis"
5946,"Afentis"
5954,"Revenant Prime Neuroptics"
5956,"Revenant Prime Chassis"
5958,"Revenant Prime Systems"
5955,"Revenant Prime Neuroptics"
5957,"Revenant Prime Chassis"
5959,"Revenant Prime Systems"
5972,"Phantasma Prime Barrel"
5974,"Phantasma Prime Stock"
5975,"Tatsu Prime Blade"
5973,"Phantasma Prime Receiver"
5976,"Tatsu Prime Handle"
5982,"Primary Frostbite"
5981,"Arcane Blessing"
5983,"Conjunction Voltage"
5984,"Arcane Rise"
5977,"Phantasma Prime"
5953,"Revenant Prime"
5978,"Phantasma Prime"
5952,"Revenant Prime"
5987,"Voruna Neuroptics"
5979,"Tatsu Prime"
5989,"Lua Thrax Plasm"
5990,"Voruna Chassis"
5988,"Voruna Neuroptics"
5992,"Voruna Systems"
5991,"Voruna Chassis"
5980,"Tatsu Prime"
5993,"Voruna Systems"
5985,"Voruna"
5986,"Voruna"
5994,"Tenet Ferrox"
6001,"Perigale Receiver"
6000,"Perigale Barrel"
6002,"Perigale Stock"
5996,"Tenet Plinx"
6005,"Sarofang Blade"
5999,"Perigale"
6003,"Sarofang"
5998,"Perigale"
6006,"Sarofang Handle"
6004,"Sarofang"
6020,"Baruuk Prime Neuroptics"
6013,"Voruna"
6022,"Baruuk Prime Chassis"
6021,"Baruuk Prime Neuroptics"
6023,"Baruuk Prime Chassis"
6024,"Baruuk Prime Systems"
6025,"Baruuk Prime Systems"
6018,"Baruuk Prime"
6039,"Afuris Prime Barrel"
6040,"Afuris Prime Link"
6041,"Afuris Prime Receiver"
6042,"Cobra & Crane Prime Blade"
6043,"Cobra & Crane Prime Guard"
6019,"Baruuk Prime"
6044,"Cobra & Crane Prime Hilt"
6045,"Cobra & Crane Prime"
6046,"Cobra & Crane Prime"
6057,"Shattered Storm"
6058,"Cathode Current"
6048,"Afuris Prime"
6047,"Afuris Prime"
6059,"Mesmer Shield"
6060,"Merulina Guardian"
6061,"Arcane Double Back"
6062,"Primary Plated Round"
6063,"Secondary Kinship"
6064,"Secondary Encumber"
6065,"Arcane Steadfast"
6068,"Citrine Neuroptics"
6070,"Citrine Chassis"
6069,"Citrine Neuroptics"
6056,"Desert Wind Prime"
6073,"Citrine Systems"
6072,"Citrine Systems"
6071,"Citrine Chassis"
6077,"Corufell Handle"
6076,"Corufell Barrel"
6074,"Corufell"
6066,"Citrine"
6078,"Corufell Receiver"
6081,"Steflos Barrel"
6067,"Citrine"
6075,"Corufell"
6082,"Steflos Receiver"
6083,"Steflos Stock"
6079,"Steflos"
6080,"Steflos"
6090,"Citrine"
6091,"Balefire Charger"
6098,"Hildryn Prime Neuroptics"
6100,"Hildryn Prime Chassis"
6099,"Hildryn Prime Neuroptics"
6102,"Hildryn Prime Systems"
6103,"Hildryn Prime Systems"
6101,"Hildryn Prime Chassis"
6096,"Hildryn Prime"
6097,"Hildryn Prime"
6122,"Larkspur Prime Barrel"
6123,"Larkspur Prime Receiver"
6124,"Larkspur Prime Stock"
6126,"Shade Prime Cerebrum"
6125,"Shade Prime Carapace"
6127,"Shade Prime Systems"
6134,"Longbow Sharpshot"
6130,"Burst Laser Prime"
6135,"Magus Aggress"
6136,"Primary Exhilarate"
6133,"Balefire Charger Prime"
6129,"Shade Prime"
6128,"Shade Prime"
6137,"Primary Obstruct"
6138,"Secondary Shiver"
6132,"Larkspur Prime"
6140,"Arcane Reaper"
6131,"Larkspur Prime"
6139,"Shotgun Vendetta"
6141,"Arcane Intention"
6143,"Mountain's Edge"
6148,"Rune Marrow"
6149,"Lamentus"
6150,"Silphsela"
6151,"Enigma Gyrum"
6147,"Kovnik"
6152,"Cinta Grip"
6154,"Maw Fang"
6153,"Cinta Grip"
6145,"Sun & Moon"
6146,"Sun & Moon"
6156,"Cinta Lower Limb"
6155,"Aggristone"
6159,"Ariette Scale"
6160,"Cinta String"
6158,"Eevani"
6162,"Connla Sprout"
6157,"Cinta Lower Limb"
6163,"Tasoma Extract"
6161,"Cinta String"
6164,"Saggen Pearl"
6165,"Cinta Upper Limb"
6168,"Dracroot"
6167,"Yao Shrub"
6166,"Cinta Upper Limb"
6175,"Nacreous Pebble"
6170,"Cinta"
6169,"Cinta"
6171,"Sampotes"
6173,"Edun"
6172,"Sampotes"
6174,"Edun"
6176,"Syam"
6178,"Azothane"
6177,"Syam"
6191,"Sentient Surge"
6186,"Dual Nikanas"
6187,"Sampotes"
6192,"Sentient Barrage"
6189,"Cernos"
6193,"Pathos Clamp"
6188,"Syam"
6179,"Azothane"
6197,"Arcane Power Ramp"
6194,"Belric Crystal Fragment"
6195,"Rania Crystal Fragment"
6198,"Akimbo Slip Shot"
6190,"Prisma Lenz"
6199,"Secondary Outburst"
6200,"Primary Blight"
6203,"Kullervo Neuroptics"
6205,"Kullervo Chassis"
6207,"Ueymag"
6204,"Kullervo Neuroptics"
6206,"Kullervo Chassis"
6210,"Rauta Barrel"
6208,"Kullervo Systems"
6209,"Kullervo Systems"
6212,"Rauta Stock"
6211,"Rauta Receiver"
6215,"Kullervo"
6201,"Kullervo"
6213,"Rauta"
6221,"Intrepid Stand"
6202,"Kullervo"
6222,"Temporal Erosion"
6223,"Ulfrun's Endurance"
6224,"Shadow Haze"
6226,"Eximus Advantage"
6220,"Kullervo's Bane"
6225,"Metamorphic Magazine"
6214,"Rauta"
6229,"Wisp Prime Neuroptics"
6231,"Wisp Prime Chassis"
6230,"Wisp Prime Neuroptics"
6233,"Wisp Prime Systems"
6232,"Wisp Prime Chassis"
6234,"Wisp Prime Systems"
6227,"Wisp Prime"
6228,"Wisp Prime"
6249,"Fulmin Prime Barrel"
6253,"Gunsen Prime Handle"
6252,"Gunsen Prime Blade"
6251,"Fulmin Prime Stock"
6250,"Fulmin Prime Receiver"
6254,"Fulmin Prime"
6261,"Argo & Vel"
6257,"Argo & Vel"
6258,"Gunsen Prime"
6255,"Fulmin Prime"
6256,"Argo & Vel"
6259,"Gunsen Prime"
6260,"Prisma Ohma"
6268,"Reinforced Bond"
6269,"Seismic Bond"
6270,"Vicious Bond"
6271,"Manifold Bond"
6262,"Gotva Prime"
6272,"Aerial Bond"
6273,"Momentous Bond"
6274,"Restorative Bond"
6275,"Covert Bond"
6276,"Mystic Bond"
6278,"Tandem Bond"
6277,"Contagious Bond"
6281,"Astral Bond"
6282,"Critical Mutation"
6280,"Duplex Bond"
6279,"Tenacious Bond"
6284,"Catalyzing Shields"
6283,"Volatile Variant"
6287,"Dagath Neuroptics"
6289,"Vainthorn"
6290,"Dagath Chassis"
6292,"Dagath Systems"
6288,"Dagath Neuroptics"
6285,"Dagath"
6293,"Dagath Systems"
6291,"Dagath Chassis"
6298,"Grendel Prime Chassis"
6286,"Dagath"
6296,"Grendel Prime Neuroptics"
6294,"Grendel Prime"
6300,"Grendel Prime Systems"
6321,"Masseter Prime Blade"
6322,"Masseter Prime Handle"
6323,"Dorrclave Blade"
6324,"Dorrclave Blade"
6329,"Dorrclave String"
6325,"Dorrclave Hilt"
6327,"Dorrclave Hook"
6332,"Zylok Prime Receiver"
6331,"Zylok Prime Barrel"
6328,"Dorrclave Hook"
6326,"Dorrclave Hilt"
6330,"Dorrclave String"
6333,"Masseter Prime"
6335,"Dorrclave"
6339,"Infested Catalyst"
6341,"Eidolon Phylaxis"
6334,"Masseter Prime"
6343,"Dagath"
6342,"Eidolon Phylaxis"
6336,"Dorrclave"
6340,"Infested Catalyst"
6337,"Zylok Prime"
6338,"Zylok Prime"
6349,"Melee Fortification"
